Applicant_ID,Age,Income,Employment_Type,Credit_Score,Loan_Amount,Loan_Term,Existing_EMI,Default_History,Loan_Status,Monthly_Income,Estimated_Monthly_Payment,Debt_to_Income_Ratio,Loan_to_Income_Ratio,EMI_Burden_Ratio,Credit_Score_Bin,Age_Group
APP_11555,47,92396.0,Self-Employed,479.0,25712,60,346.0,Yes,Non-Default,7699.67,521.35,0.1126,0.2783,0.0449,Very Poor,46-55
APP_11556,28,96929.0,Self-Employed,501.0,18373,180,68.0,No,Non-Default,8077.42,175.58,0.0302,0.1896,0.0084,Poor,26-35
APP_11557,34,60725.0,Government,656.0,75297,36,148.0,No,Non-Default,5060.42,2359.53,0.4955,1.24,0.0292,Fair,26-35
APP_11558,58,50605.0,Government,486.0,41123,360,500.0,No,Non-Default,4217.08,301.75,0.1901,0.8126,0.1186,Very Poor,56+
APP_11559,40,60970.0,Salaried,586.0,20327,120,704.0,No,Non-Default,5080.83,246.62,0.1871,0.3334,0.1386,Poor,36-45
APP_11560,36,77151.0,Government,490.0,38242,48,139.0,No,Non-Default,6429.25,933.6,0.1668,0.4957,0.0216,Very Poor,36-45
APP_11561,28,30262.0,Self-Employed,495.0,26831,48,151.0,No,Non-Default,2521.83,655.02,0.3196,0.8866,0.0599,Very Poor,26-35
APP_11562,43,102717.0,Salaried,610.0,269087,36,325.0,No,Non-Default,8559.75,8432.21,1.0231,2.6197,0.038,Fair,36-45
APP_11563,48,59196.0,Government,670.0,29761,36,1984.0,No,Non-Default,4933.0,932.6,0.5912,0.5028,0.4022,Fair,46-55
APP_11564,46,73695.0,Self-Employed,531.0,65654,84,399.0,No,Non-Default,6141.25,1023.3,0.2316,0.8909,0.065,Poor,46-55
APP_11565,35,69440.0,Government,508.0,51418,12,839.0,No,Non-Default,5786.67,4472.77,0.9179,0.7405,0.145,Poor,26-35
APP_11566,41,23654.0,Salaried,494.0,32192,12,1254.0,No,Non-Default,1971.17,2800.33,2.0568,1.361,0.6362,Very Poor,36-45
APP_11567,54,92606.0,Salaried,531.0,51648,360,506.0,No,Non-Default,7717.17,378.97,0.1147,0.5577,0.0656,Poor,46-55
APP_11568,48,145020.0,Self-Employed,674.0,42975,36,366.0,No,Non-Default,12085.0,1346.68,0.1417,0.2963,0.0303,Fair,46-55
APP_11569,30,86759.0,Salaried,566.0,265512,180,723.0,No,Non-Default,7229.92,2537.37,0.451,3.0603,0.1,Poor,26-35
APP_11570,22,7158.0,Freelancer,415.0,33601,84,192.0,Yes,Default,596.5,523.71,1.1998,4.6942,0.3219,Very Poor,18-25
APP_11571,40,80283.0,Salaried,584.0,5000,60,1798.0,No,Non-Default,6690.25,101.38,0.2839,0.0623,0.2687,Poor,36-45
APP_11572,45,137609.0,Self-Employed,649.0,209239,120,322.0,No,Non-Default,11467.42,2538.65,0.2495,1.5205,0.0281,Fair,36-45
APP_11573,27,95854.0,Salaried,620.0,24155,24,1317.0,No,Non-Default,7987.83,1092.47,0.3016,0.252,0.1649,Fair,26-35
APP_11574,37,36838.0,Salaried,579.0,38916,120,713.0,No,Non-Default,3069.83,472.16,0.3861,1.0564,0.2323,Poor,36-45
APP_11575,35,63294.0,Freelancer,510.0,23505,180,118.0,No,Non-Default,5274.5,224.63,0.065,0.3714,0.0224,Poor,26-35
APP_11576,39,100911.0,Salaried,569.0,22490,48,124.0,Yes,Non-Default,8409.25,549.05,0.08,0.2229,0.0147,Poor,36-45
APP_11577,32,81031.0,Self-Employed,493.0,14839,48,215.0,Yes,Non-Default,6752.58,362.26,0.0855,0.1831,0.0318,Very Poor,26-35
APP_11578,50,40567.0,Government,527.0,7317,24,232.0,No,Non-Default,3380.58,330.93,0.1665,0.1804,0.0686,Poor,46-55
APP_11579,39,59915.0,Freelancer,497.0,20455,180,7.0,No,Non-Default,4992.92,195.48,0.0406,0.3414,0.0014,Very Poor,36-45
APP_11580,29,70646.0,Government,563.0,54797,180,968.0,No,Non-Default,5887.17,523.67,0.2534,0.7757,0.1644,Poor,26-35
APP_11581,47,62215.0,Salaried,591.0,9728,60,137.0,No,Non-Default,5184.58,197.25,0.0645,0.1564,0.0264,Poor,46-55
APP_11582,25,41185.0,Salaried,468.0,54408,48,870.0,Yes,Non-Default,3432.08,1328.26,0.6405,1.3211,0.2535,Very Poor,18-25
APP_11583,50,69782.0,Government,520.0,232303,60,329.0,No,Non-Default,5815.17,4710.27,0.8666,3.329,0.0566,Poor,46-55
APP_11584,47,31161.0,Freelancer,538.0,45680,60,448.0,No,Non-Default,2596.75,926.23,0.5292,1.4659,0.1725,Poor,46-55
APP_11585,51,93907.0,Self-Employed,615.0,11949,60,384.0,No,Non-Default,7825.58,242.28,0.08,0.1272,0.0491,Fair,46-55
APP_11586,36,73046.0,Freelancer,579.0,50111,36,1447.0,Yes,Non-Default,6087.17,1570.3,0.4957,0.686,0.2377,Poor,36-45
APP_11587,33,21942.0,Self-Employed,455.0,78126,12,270.0,No,Non-Default,1828.5,6796.06,3.8644,3.5606,0.1477,Very Poor,26-35
APP_11588,38,83155.0,Salaried,492.0,103092,120,246.0,Yes,Non-Default,6929.58,1250.79,0.216,1.2398,0.0355,Very Poor,36-45
APP_11589,37,41281.0,Freelancer,467.0,42199,48,477.0,No,Non-Default,3440.08,1030.2,0.4381,1.0222,0.1387,Very Poor,36-45
APP_11590,31,41748.0,Freelancer,453.0,58897,60,240.0,Yes,Default,3479.0,1194.22,0.4123,1.4108,0.069,Very Poor,26-35
APP_11591,32,98001.0,Self-Employed,614.0,71694,48,346.0,No,Non-Default,8166.75,1750.26,0.2567,0.7316,0.0424,Fair,26-35
APP_11592,34,48743.0,Government,528.0,58795,48,424.0,No,Non-Default,4061.92,1435.36,0.4578,1.2062,0.1044,Poor,26-35
APP_11593,26,41499.0,Salaried,473.0,46848,24,745.0,No,Non-Default,3458.25,2118.81,0.8281,1.1289,0.2154,Very Poor,26-35
APP_11594,44,29316.0,Salaried,464.0,21783,48,2299.0,Yes,Non-Default,2443.0,531.79,1.1587,0.743,0.9411,Very Poor,36-45
APP_11595,37,72781.0,Government,572.0,77927,60,1893.0,No,Non-Default,6065.08,1580.08,0.5726,1.0707,0.3121,Poor,36-45
APP_11596,34,38309.0,Freelancer,482.0,23655,180,66.0,No,Non-Default,3192.42,226.06,0.0915,0.6175,0.0207,Very Poor,26-35
APP_11597,26,99947.0,Self-Employed,559.0,291263,48,300.0,No,Non-Default,8328.92,7110.58,0.8897,2.9142,0.036,Poor,26-35
APP_11598,26,55299.0,Salaried,622.0,21766,24,274.0,No,Non-Default,4608.25,984.42,0.2731,0.3936,0.0595,Fair,26-35
APP_11599,57,41764.0,Salaried,476.0,69014,120,105.0,Yes,Non-Default,3480.33,837.33,0.2708,1.6525,0.0302,Very Poor,56+
APP_11600,31,56741.0,Freelancer,558.0,13068,48,680.0,No,Default,4728.42,319.03,0.2113,0.2303,0.1438,Poor,26-35
APP_11601,44,71559.0,Salaried,566.0,24800,240,1729.0,No,Non-Default,5963.25,207.44,0.3247,0.3466,0.2899,Poor,36-45
APP_11602,39,55157.0,Government,447.0,22666,360,82.0,No,Non-Default,4596.42,166.32,0.054,0.4109,0.0178,Very Poor,36-45
APP_11603,22,14415.0,Unemployed,429.0,12163,180,158.0,No,Non-Default,1201.25,116.24,0.2283,0.8438,0.1315,Very Poor,18-25
APP_11604,55,59949.0,Government,551.0,22936,36,965.0,Yes,Non-Default,4995.75,718.73,0.337,0.3826,0.1932,Poor,46-55
APP_11605,44,86211.0,Salaried,561.0,48450,36,182.0,No,Non-Default,7184.25,1518.25,0.2367,0.562,0.0253,Poor,36-45
APP_11606,30,68263.0,Freelancer,469.0,29794,120,291.0,No,Non-Default,5688.58,361.48,0.1147,0.4365,0.0512,Very Poor,26-35
APP_11607,37,80186.0,Salaried,579.0,94312,60,674.0,No,Non-Default,6682.17,1912.31,0.387,1.1762,0.1009,Poor,36-45
APP_11608,26,57560.0,Salaried,497.0,17237,48,67.0,Yes,Default,4796.67,420.81,0.1017,0.2995,0.014,Very Poor,26-35
APP_11609,56,66186.0,Salaried,561.0,63440,48,374.0,No,Non-Default,5515.5,1548.76,0.3486,0.9585,0.0678,Poor,56+
APP_11610,28,96376.0,Salaried,717.0,22605,60,58.0,No,Non-Default,8031.33,458.35,0.0643,0.2346,0.0072,Good,26-35
APP_11611,32,73373.0,Government,568.0,89620,240,182.0,No,Non-Default,6114.42,749.62,0.1524,1.2214,0.0298,Poor,26-35
APP_11612,30,104877.0,Salaried,626.0,67961,84,135.0,No,Non-Default,8739.75,1059.25,0.1366,0.648,0.0154,Fair,26-35
APP_11613,38,49389.0,Salaried,502.0,81666,84,655.0,No,Non-Default,4115.75,1272.86,0.4684,1.6535,0.1591,Poor,36-45
APP_11614,51,5038.0,Unemployed,394.0,31917,120,81.0,No,Default,419.83,387.24,1.1153,6.3353,0.1929,Very Poor,46-55
APP_11615,55,67687.0,Salaried,592.0,105186,120,542.0,Yes,Non-Default,5640.58,1276.2,0.3223,1.554,0.0961,Poor,46-55
APP_11616,34,52324.0,Freelancer,488.0,9624,240,428.0,No,Non-Default,4360.33,80.5,0.1166,0.1839,0.0982,Very Poor,26-35
APP_11617,41,62154.0,Salaried,521.0,51897,36,563.0,No,Non-Default,5179.5,1626.26,0.4227,0.835,0.1087,Poor,36-45
APP_11618,38,57206.0,Salaried,615.0,40561,360,1046.0,No,Non-Default,4767.17,297.62,0.2818,0.709,0.2194,Fair,36-45
APP_11619,28,73208.0,Government,532.0,70769,48,381.0,No,Non-Default,6100.67,1727.68,0.3456,0.9667,0.0625,Poor,26-35
APP_11620,62,63185.0,Salaried,595.0,34180,48,637.0,No,Non-Default,5265.42,834.43,0.2795,0.541,0.121,Poor,56+
APP_11621,51,37467.0,Self-Employed,516.0,16527,60,816.0,No,Non-Default,3122.25,335.11,0.3687,0.4411,0.2613,Poor,46-55
APP_11622,39,43006.0,Salaried,477.0,15161,36,594.0,No,Non-Default,3583.83,475.09,0.2983,0.3525,0.1657,Very Poor,36-45
APP_11623,53,69941.0,Salaried,561.0,35974,36,192.0,No,Non-Default,5828.42,1127.29,0.2264,0.5143,0.0329,Poor,46-55
APP_11624,50,125053.0,Salaried,589.0,29492,360,1628.0,Yes,Non-Default,10421.08,216.4,0.177,0.2358,0.1562,Poor,46-55
APP_11625,38,45481.0,Salaried,554.0,72080,24,31.0,No,Non-Default,3790.08,3259.98,0.8683,1.5848,0.0082,Poor,36-45
APP_11626,41,58702.0,Salaried,590.0,77891,360,232.0,No,Non-Default,4891.83,571.54,0.1643,1.3269,0.0474,Poor,36-45
APP_11627,53,88286.0,Freelancer,574.0,37731,84,861.0,No,Non-Default,7357.17,588.08,0.197,0.4274,0.117,Poor,46-55
APP_11628,28,63050.0,Self-Employed,601.0,37068,360,215.0,No,Non-Default,5254.17,271.99,0.0927,0.5879,0.0409,Fair,26-35
APP_11629,54,74109.0,Salaried,558.0,85109,240,394.0,No,Non-Default,6175.75,711.89,0.1791,1.1484,0.0638,Poor,46-55
APP_11630,35,145656.0,Self-Employed,701.0,29853,84,72.0,No,Non-Default,12138.0,465.3,0.0443,0.205,0.0059,Good,26-35
APP_11631,53,59949.0,Unemployed,597.0,30843,84,971.0,No,Non-Default,4995.75,480.73,0.2906,0.5145,0.1944,Poor,46-55
APP_11632,37,54288.0,Government,645.0,12604,360,1337.0,Yes,Non-Default,4524.0,92.48,0.316,0.2322,0.2955,Fair,36-45
APP_11633,41,59949.0,Freelancer,486.0,73339,60,2068.0,Yes,Non-Default,4995.75,1487.05,0.7116,1.2234,0.414,Very Poor,36-45
APP_11634,37,39785.0,Government,515.0,33797,36,40.0,Yes,Non-Default,3315.42,1059.08,0.3315,0.8495,0.0121,Poor,36-45
APP_11635,32,96387.0,Salaried,530.0,90172,360,111.0,Yes,Non-Default,8032.25,661.65,0.0962,0.9355,0.0138,Poor,26-35
APP_11636,35,53291.0,Salaried,560.0,13827,48,341.0,No,Non-Default,4440.92,337.56,0.1528,0.2595,0.0768,Poor,26-35
APP_11637,51,49331.0,Self-Employed,534.0,24510,24,159.0,No,Non-Default,4110.92,1108.52,0.3083,0.4968,0.0387,Poor,46-55
APP_11638,22,64444.0,Self-Employed,498.0,77409,120,514.0,No,Non-Default,5370.33,939.18,0.2706,1.2012,0.0957,Very Poor,18-25
APP_11639,25,112509.0,Self-Employed,666.0,47143,60,933.0,No,Non-Default,9375.75,955.89,0.2015,0.419,0.0995,Fair,18-25
APP_11640,30,83951.0,Self-Employed,551.0,14093,48,67.0,Yes,Default,6995.92,344.05,0.0588,0.1679,0.0096,Poor,26-35
APP_11641,27,5666.0,Unemployed,424.0,75966,84,1.0,No,Default,472.17,1184.02,2.5097,13.4073,0.0021,Very Poor,26-35
APP_11642,53,62909.0,Government,554.0,12786,24,2536.0,No,Non-Default,5242.42,578.28,0.5941,0.2032,0.4837,Poor,46-55
APP_11643,50,108440.0,Self-Employed,577.0,70429,84,299.0,No,Non-Default,9036.67,1097.72,0.1546,0.6495,0.0331,Poor,46-55
APP_11644,43,44572.0,Freelancer,506.0,16585,60,35.0,Yes,Non-Default,3714.33,336.28,0.1,0.3721,0.0094,Poor,36-45
APP_11645,31,60304.0,Salaried,618.0,95719,60,443.0,Yes,Non-Default,5025.33,1940.84,0.4744,1.5873,0.0882,Fair,26-35
APP_11646,51,85317.0,Salaried,536.0,39747,240,699.0,No,Non-Default,7109.75,332.46,0.1451,0.4659,0.0983,Poor,46-55
APP_11647,22,61416.0,Salaried,566.0,47821,180,807.0,No,Non-Default,5118.0,457.0,0.247,0.7786,0.1577,Poor,18-25
APP_11648,59,136286.0,Self-Employed,612.0,34035,60,346.0,No,Non-Default,11357.17,690.11,0.0912,0.2497,0.0305,Fair,56+
APP_11649,31,49847.0,Salaried,466.0,38954,60,568.0,No,Non-Default,4153.92,789.85,0.3269,0.7815,0.1367,Very Poor,26-35
APP_11650,35,48629.0,Government,509.0,38807,180,323.0,No,Non-Default,4052.42,370.86,0.1712,0.798,0.0797,Poor,26-35
APP_11651,33,46924.0,Salaried,645.0,63865,60,483.0,No,Non-Default,3910.33,1294.95,0.4547,1.361,0.1235,Fair,26-35
APP_11652,27,71640.0,Self-Employed,586.0,34531,84,1514.0,No,Non-Default,5970.0,538.21,0.3438,0.482,0.2536,Poor,26-35
APP_11653,57,65050.0,Salaried,560.0,116990,60,2191.0,No,Non-Default,5420.83,2372.14,0.8418,1.7985,0.4042,Poor,56+
APP_11654,45,38487.0,Salaried,472.0,20152,60,493.0,No,Non-Default,3207.25,408.61,0.2811,0.5236,0.1537,Very Poor,36-45
APP_11655,50,59161.0,Government,509.0,72296,360,438.0,No,Non-Default,4930.08,530.48,0.1964,1.222,0.0888,Poor,46-55
APP_11656,25,99787.0,Self-Employed,514.0,57030,12,211.0,Yes,Non-Default,8315.58,4960.95,0.622,0.5715,0.0254,Poor,18-25
APP_11657,39,5000.0,Unemployed,539.0,97413,60,195.0,Yes,Default,416.67,1975.18,5.2084,19.4826,0.468,Poor,36-45
APP_11658,43,7830.0,Unemployed,467.0,40004,240,1291.0,Yes,Non-Default,652.5,334.61,2.4914,5.1091,1.9785,Very Poor,36-45
APP_11659,40,76349.0,Salaried,563.0,47265,240,547.0,No,Non-Default,6362.42,395.34,0.1481,0.6191,0.086,Poor,36-45
APP_11660,26,43211.0,Salaried,515.0,46839,120,306.0,No,Non-Default,3600.92,568.29,0.2428,1.084,0.085,Poor,26-35
APP_11661,48,54208.0,Government,626.0,13728,84,548.0,No,Non-Default,4517.33,213.97,0.1687,0.2532,0.1213,Fair,46-55
APP_11662,39,20705.0,Unemployed,487.0,49764,84,64.0,No,Default,1725.42,775.63,0.4866,2.4035,0.0371,Very Poor,36-45
APP_11663,28,142831.0,Self-Employed,641.0,496791,36,1436.0,No,Non-Default,11902.58,15567.62,1.4286,3.4782,0.1206,Fair,26-35
APP_11664,22,52918.0,Freelancer,531.0,131575,60,369.0,No,Non-Default,4409.83,2667.87,0.6887,2.4864,0.0837,Poor,18-25
APP_11665,44,41953.0,Freelancer,497.0,19459,60,203.0,No,Non-Default,3496.08,394.56,0.1709,0.4638,0.0581,Very Poor,36-45
APP_11666,62,54972.0,Salaried,438.0,8600,24,6.0,No,Non-Default,4581.0,388.95,0.0862,0.1564,0.0013,Very Poor,56+
APP_11667,27,111876.0,Self-Employed,529.0,37863,180,346.0,No,Non-Default,9323.0,361.84,0.0759,0.3384,0.0371,Poor,26-35
APP_11668,39,71600.0,Government,537.0,86393,60,1746.0,No,Non-Default,5966.67,1751.74,0.5862,1.2066,0.2926,Poor,36-45
APP_11669,49,24184.0,Freelancer,492.0,35209,240,408.0,Yes,Non-Default,2015.33,294.5,0.3486,1.4559,0.2024,Very Poor,46-55
APP_11670,25,83208.0,Salaried,605.0,164613,48,202.0,No,Non-Default,6934.0,4018.68,0.6087,1.9783,0.0291,Fair,18-25
APP_11671,33,52859.0,Salaried,473.0,19453,60,270.0,No,Non-Default,4404.92,394.44,0.1508,0.368,0.0613,Very Poor,26-35
APP_11672,29,47808.0,Salaried,531.0,43476,36,420.0,No,Non-Default,3984.0,1362.38,0.4474,0.9094,0.1054,Poor,26-35
APP_11673,47,61927.0,Salaried,492.0,33292,84,346.0,Yes,Non-Default,5160.58,518.9,0.1676,0.5376,0.067,Very Poor,46-55
APP_11674,51,69899.0,Government,600.0,65194,60,101.0,No,Non-Default,5824.92,1321.9,0.2443,0.9327,0.0173,Poor,46-55
APP_11675,39,71188.0,Salaried,610.0,68867,240,1367.0,No,Non-Default,5932.33,576.03,0.3275,0.9674,0.2304,Fair,36-45
APP_11676,29,70646.0,Salaried,643.0,93986,60,267.0,No,Non-Default,5887.17,1905.7,0.3691,1.3304,0.0454,Fair,26-35
APP_11677,33,72048.0,Salaried,565.0,32887,84,489.0,Yes,Non-Default,6004.0,512.58,0.1668,0.4565,0.0814,Poor,26-35
APP_11678,31,96368.0,Self-Employed,676.0,99333,120,1211.0,No,Non-Default,8030.67,1205.18,0.3009,1.0308,0.1508,Fair,26-35
APP_11679,28,76004.0,Self-Employed,519.0,47857,48,431.0,No,Non-Default,6333.67,1168.33,0.2525,0.6297,0.068,Poor,26-35
APP_11680,36,77637.0,Salaried,566.0,107772,240,575.0,Yes,Non-Default,6469.75,901.45,0.2282,1.3882,0.0889,Poor,36-45
APP_11681,43,51806.0,Salaried,465.0,120537,48,501.0,No,Non-Default,4317.17,2942.66,0.7977,2.3267,0.116,Very Poor,36-45
APP_11682,42,78020.0,Salaried,585.0,36851,84,346.0,No,Non-Default,6501.67,574.37,0.1416,0.4723,0.0532,Poor,36-45
APP_11683,37,109994.0,Self-Employed,617.0,21181,84,1647.0,No,Non-Default,9166.17,330.13,0.2157,0.1926,0.1797,Fair,36-45
APP_11684,38,78982.0,Salaried,435.0,42742,60,319.0,No,Non-Default,6581.83,866.65,0.1801,0.5412,0.0485,Very Poor,36-45
APP_11685,37,18008.0,Unemployed,524.0,80218,36,346.0,No,Default,1500.67,2513.74,1.9056,4.4546,0.2306,Poor,36-45
APP_11686,25,96270.0,Self-Employed,626.0,10893,84,3103.0,No,Non-Default,8022.5,169.78,0.408,0.1132,0.3868,Fair,18-25
APP_11687,39,88468.0,Salaried,544.0,24443,48,524.0,Yes,Default,7372.33,596.73,0.152,0.2763,0.0711,Poor,36-45
APP_11688,32,5000.0,Freelancer,464.0,62697,48,468.0,No,Default,416.67,1530.62,4.7966,12.5394,1.1232,Very Poor,26-35
APP_11689,24,82074.0,Salaried,487.0,5000,60,1241.0,Yes,Non-Default,6839.5,101.38,0.1963,0.0609,0.1814,Very Poor,18-25
APP_11690,41,80558.0,Freelancer,521.0,15877,84,390.0,Yes,Non-Default,6713.17,247.46,0.095,0.1971,0.0581,Poor,36-45
APP_11691,31,52562.0,Salaried,602.0,22238,120,223.0,No,Non-Default,4380.17,269.81,0.1125,0.4231,0.0509,Fair,26-35
APP_11692,40,54319.0,Self-Employed,464.0,33969,60,96.0,No,Non-Default,4526.58,688.77,0.1734,0.6254,0.0212,Very Poor,36-45
APP_11693,46,68153.0,Freelancer,542.0,28072,24,831.0,Yes,Non-Default,5679.42,1269.62,0.3699,0.4119,0.1463,Poor,46-55
APP_11694,28,5000.0,Unemployed,380.0,28500,120,200.0,No,Default,416.67,345.78,1.3099,5.7,0.48,Very Poor,26-35
APP_11695,38,51665.0,Salaried,535.0,12520,84,346.0,No,Non-Default,4305.42,195.14,0.1257,0.2423,0.0804,Poor,36-45
APP_11696,22,68398.0,Salaried,570.0,149613,180,355.0,No,Non-Default,5699.83,1429.78,0.3131,2.1874,0.0623,Poor,18-25
APP_11697,53,52036.0,Self-Employed,554.0,22330,48,674.0,No,Non-Default,4336.33,545.14,0.2811,0.4291,0.1554,Poor,46-55
APP_11698,24,19000.0,Unemployed,493.0,7923,240,576.0,No,Non-Default,1583.33,66.27,0.4056,0.417,0.3638,Very Poor,18-25
APP_11699,32,48510.0,Government,584.0,90057,36,275.0,No,Non-Default,4042.5,2822.06,0.7661,1.8565,0.068,Poor,26-35
APP_11700,51,72212.0,Salaried,520.0,19534,48,277.0,No,Non-Default,6017.67,476.88,0.1253,0.2705,0.046,Poor,46-55
APP_11701,35,70689.0,Salaried,492.0,13771,60,157.0,Yes,Non-Default,5890.75,279.23,0.0741,0.1948,0.0267,Very Poor,26-35
APP_11702,26,138236.0,Self-Employed,615.0,62467,360,208.0,No,Non-Default,11519.67,458.36,0.0578,0.4519,0.0181,Fair,26-35
APP_11703,45,88306.0,Salaried,504.0,23978,36,621.0,No,Non-Default,7358.83,751.38,0.1865,0.2715,0.0844,Poor,36-45
APP_11704,44,54409.0,Salaried,526.0,41555,180,413.0,Yes,Default,4534.08,397.12,0.1787,0.7638,0.0911,Poor,36-45
APP_11705,31,39710.0,Salaried,493.0,21876,12,26.0,No,Non-Default,3309.17,1902.96,0.5829,0.5509,0.0079,Very Poor,26-35
APP_11706,32,109328.0,Self-Employed,626.0,25075,36,354.0,No,Non-Default,9110.67,785.76,0.1251,0.2294,0.0389,Fair,26-35
APP_11707,33,6772.0,Unemployed,371.0,16414,48,1551.0,No,Non-Default,564.33,400.71,3.4585,2.4238,2.7484,Very Poor,26-35
APP_11708,35,9314.0,Unemployed,455.0,13749,84,57.0,No,Non-Default,776.17,214.29,0.3495,1.4762,0.0734,Very Poor,26-35
APP_11709,22,43803.0,Salaried,567.0,500000,24,55.0,Yes,Non-Default,3650.25,22613.65,6.2102,11.4147,0.0151,Poor,18-25
APP_11710,36,103765.0,Self-Employed,622.0,18724,24,550.0,Yes,Non-Default,8647.08,846.84,0.1615,0.1804,0.0636,Fair,36-45
APP_11711,55,50242.0,Government,421.0,11268,36,1582.0,No,Default,4186.83,353.1,0.4622,0.2243,0.3779,Very Poor,46-55
APP_11712,29,64299.0,Salaried,535.0,89712,84,13.0,No,Non-Default,5358.25,1398.27,0.2634,1.3952,0.0024,Poor,26-35
APP_11713,32,44648.0,Freelancer,471.0,44945,24,211.0,No,Non-Default,3720.67,2032.74,0.603,1.0067,0.0567,Very Poor,26-35
APP_11714,26,86424.0,Self-Employed,569.0,36824,48,34.0,No,Non-Default,7202.0,898.98,0.1295,0.4261,0.0047,Poor,26-35
APP_11715,44,78232.0,Salaried,537.0,24579,36,346.0,No,Non-Default,6519.33,770.22,0.1712,0.3142,0.0531,Poor,36-45
APP_11716,50,71501.0,Self-Employed,634.0,26233,48,404.0,No,Non-Default,5958.42,640.42,0.1753,0.3669,0.0678,Fair,46-55
APP_11717,49,50171.0,Salaried,520.0,28626,120,291.0,Yes,Non-Default,4180.92,347.31,0.1527,0.5706,0.0696,Poor,46-55
APP_11718,25,11528.0,Freelancer,475.0,90149,36,225.0,No,Non-Default,960.67,2824.94,3.1748,7.82,0.2342,Very Poor,18-25
APP_11719,42,67052.0,Salaried,538.0,29771,84,118.0,No,Non-Default,5587.67,464.02,0.1042,0.444,0.0211,Poor,36-45
APP_11720,52,61860.0,Salaried,556.0,90687,36,483.0,No,Non-Default,5155.0,2841.8,0.645,1.466,0.0937,Poor,46-55
APP_11721,43,50790.0,Salaried,506.0,34789,120,428.0,No,Non-Default,4232.5,422.09,0.2008,0.685,0.1011,Poor,36-45
APP_11722,42,58750.0,Government,567.0,30818,120,543.0,No,Non-Default,4895.83,373.91,0.1873,0.5246,0.1109,Poor,36-45
APP_11723,33,109959.0,Self-Employed,583.0,16041,48,788.0,No,Non-Default,9163.25,391.61,0.1287,0.1459,0.086,Poor,26-35
APP_11724,40,118916.0,Self-Employed,685.0,201951,12,653.0,No,Non-Default,9909.67,17567.4,1.8386,1.6983,0.0659,Fair,36-45
APP_11725,50,26270.0,Self-Employed,505.0,36753,24,1576.0,No,Non-Default,2189.17,1662.24,1.4792,1.399,0.7199,Poor,46-55
APP_11726,41,67369.0,Self-Employed,533.0,36280,60,92.0,No,Non-Default,5614.08,735.63,0.1474,0.5385,0.0164,Poor,36-45
APP_11727,25,84220.0,Salaried,607.0,160667,48,1512.0,Yes,Non-Default,7018.33,3922.35,0.7743,1.9077,0.2154,Fair,18-25
APP_11728,33,73728.0,Freelancer,574.0,50675,48,94.0,No,Non-Default,6144.0,1237.12,0.2167,0.6873,0.0153,Poor,26-35
APP_11729,50,48654.0,Salaried,555.0,55369,60,925.0,No,Non-Default,4054.5,1122.68,0.505,1.138,0.2281,Poor,46-55
APP_11730,41,92566.0,Salaried,582.0,38092,36,776.0,No,Non-Default,7713.83,1193.66,0.2553,0.4115,0.1006,Poor,36-45
APP_11731,39,20698.0,Freelancer,460.0,19549,60,548.0,Yes,Default,1724.83,396.38,0.5475,0.9445,0.3177,Very Poor,36-45
APP_11732,32,87965.0,Salaried,577.0,96125,36,612.0,No,Non-Default,7330.42,3012.21,0.4944,1.0928,0.0835,Poor,26-35
APP_11733,49,59364.0,Salaried,504.0,11695,360,588.0,No,Non-Default,4947.0,85.81,0.1362,0.197,0.1189,Poor,46-55
APP_11734,54,134698.0,Self-Employed,688.0,16624,12,377.0,No,Non-Default,11224.83,1446.1,0.1624,0.1234,0.0336,Fair,46-55
APP_11735,50,63758.0,Self-Employed,609.0,19503,12,16.0,No,Non-Default,5313.17,1696.54,0.3223,0.3059,0.003,Fair,46-55
APP_11736,52,39421.0,Freelancer,529.0,44400,60,433.0,Yes,Non-Default,3285.08,900.27,0.4059,1.1263,0.1318,Poor,46-55
APP_11737,34,75331.0,Self-Employed,623.0,35858,24,246.0,Yes,Non-Default,6277.58,1621.76,0.2975,0.476,0.0392,Fair,26-35
APP_11738,32,26203.0,Self-Employed,537.0,8183,180,158.0,Yes,Non-Default,2183.58,78.2,0.1082,0.3123,0.0724,Poor,26-35
APP_11739,36,13275.0,Freelancer,448.0,231866,180,336.0,No,Non-Default,1106.25,2215.83,2.3067,17.4664,0.3037,Very Poor,36-45
APP_11740,38,75203.0,Salaried,594.0,66693,60,942.0,No,Non-Default,6266.92,1352.29,0.3661,0.8868,0.1503,Poor,36-45
APP_11741,52,84769.0,Salaried,502.0,24519,180,431.0,No,Non-Default,7064.08,234.32,0.0942,0.2892,0.061,Poor,46-55
APP_11742,49,101265.0,Self-Employed,599.0,51362,120,1672.0,No,Non-Default,8438.75,623.16,0.272,0.5072,0.1981,Poor,46-55
APP_11743,43,39920.0,Salaried,441.0,51926,36,272.0,No,Non-Default,3326.67,1627.17,0.5709,1.3008,0.0818,Very Poor,36-45
APP_11744,23,15841.0,Unemployed,460.0,27886,180,92.0,No,Non-Default,1320.08,266.49,0.2716,1.7604,0.0697,Very Poor,18-25
APP_11745,22,46117.0,Government,438.0,49766,180,188.0,No,Non-Default,3843.08,475.59,0.1727,1.0791,0.0489,Very Poor,18-25
