Customer_ID,Region,Customer_Type,Product_Line,Deployment_Type,Subscription_Model,Active_Devices,Monthly_Usage_Hours,Support_Tickets_Monthly,Renewal_Probability,Avg_Response_Time_Minutes,Monthly_Cost_USD,Integration_Count,Training_Completed,SLA_Compliance,Customer_Satisfaction_Score,Business_Tier
0c92cfb2-fd6d-40d4-93b3-66f5b8a7ade6,Europe,Government,Licensing Platform,Hybrid,Recurring License,4983,564.45,0,0.95,25.23,12358.24,7,1,96.13,2,Tier 1
d0dbcc15-3fe3-4e11-8388-2b2cf39c087e,Middle East & Africa,Education,Cisco+,Hybrid,Usage-Based,855,673.37,1,0.85,20.79,17259.06,1,1,92.67,3,Tier 2
ca69bd4f-1785-4c43-b940-32030c22ee8d,Middle East & Africa,Healthcare,Meraki,Cloud,SaaS,7171,687.62,4,0.39,16.01,19433.67,7,1,92.67,1,Tier 1
98c9bc6f-c2fb-426c-91b8-68dd264cbdf9,Middle East & Africa,Healthcare,Meraki,On-Premises,SaaS,4114,411.17,7,0.47,21.51,8877.6,5,1,94.49,1,Tier 2
6ef72aaf-6848-495a-8c60-69a757f63115,Middle East & Africa,Education,Meraki,On-Premises,Usage-Based,7571,526.62,1,0.67,18.3,21815.22,5,1,95.87,1,Tier 2
09fc3f40-1be5-44c5-96a9-5f749281ce94,Latin America,Healthcare,Licensing Platform,On-Premises,SaaS,9625,518.91,2,0.83,20.71,14435.3,9,1,86.9,2,Tier 3
df3fca21-0a9f-490e-9db3-45efc67cd335,Latin America,SMB,Licensing Platform,On-Premises,SaaS,6770,401.64,8,0.37,27.43,16100.24,3,1,94.72,3,Tier 3
a1e1e386-293a-43aa-85a9-4cad0bf77145,Middle East & Africa,Education,Licensing Platform,Cloud,SaaS,9987,521.97,5,0.39,12.46,20320.48,9,1,93.92,4,Tier 2
e323b50f-6c84-4ae7-ac4c-7899a7f8b21c,Middle East & Africa,Government,Cisco+,On-Premises,Recurring License,8023,569.62,2,0.57,15.91,21368.31,3,0,90.89,5,Tier 1
ee054f68-50fb-47d9-92ad-697d68229c14,Europe,Enterprise,Cisco+,Hybrid,Recurring License,9881,403.05,1,0.74,21.01,11821.12,3,1,89.57,2,Tier 3
240f1eb8-fc18-4055-926a-6c688b99f2b8,Asia Pacific,Education,Meraki,Hybrid,Recurring License,9606,548.66,9,0.39,23.42,11122.84,9,1,87.47,3,Tier 3
9ea43ef3-5bbb-4aa5-aa68-ec3fe076749b,North America,Healthcare,Meraki,On-Premises,Recurring License,8299,543.02,6,0.96,16.05,12877.33,5,1,89.54,3,Tier 1
b96e79fe-62e9-4ed9-a552-f7ea7c177f3f,North America,SMB,Cisco+,Cloud,Usage-Based,6387,395.23,4,0.99,22.21,12850.45,8,0,90.22,1,Tier 2
f91eb7b6-9744-475a-9ec6-0aff163d06da,Europe,Healthcare,Meraki,Cloud,Usage-Based,230,651.92,2,0.87,7.24,11509.82,3,1,89.27,4,Tier 3
b8508f7b-fe6b-41c3-b304-6f0fa67b8958,Europe,Education,Meraki,Cloud,SaaS,2227,563.64,4,0.41,14.28,11592.1,4,1,86.04,4,Tier 1
f66bc4fd-74de-4c46-8d83-89e30ad40a9e,Asia Pacific,Government,Cisco+,Hybrid,SaaS,3546,583.17,4,0.66,19.48,20933.27,9,0,88.73,3,Tier 1
a3790070-e488-450d-ae56-da0615bd9d7f,Europe,Government,Licensing Platform,Hybrid,SaaS,7455,327.25,5,0.7,14.94,14883.74,8,0,98.84,5,Tier 2
01912562-4a01-42d6-9c23-cc8f54f9c153,Europe,Government,Cisco+,Hybrid,Recurring License,256,638.05,3,0.83,19.39,19066.28,2,0,95.73,4,Tier 3
d19e508e-1cff-4972-9c4b-00d15cfc4394,Asia Pacific,Enterprise,Meraki,On-Premises,SaaS,8210,623.66,3,0.35,29.22,19434.84,5,0,87.21,1,Tier 1
d92b272f-9d42-4a2a-8c05-e939deaf2393,Asia Pacific,Enterprise,Cisco DNA,Hybrid,SaaS,3089,608.61,4,0.43,23.14,17859.31,5,0,94.44,4,Tier 1
4f8fa0f7-b704-449d-aff7-757426475722,North America,Government,Cisco+,Hybrid,SaaS,5831,383.71,5,0.56,14.14,12565.28,6,0,87.16,3,Tier 1
dbe39923-e728-4df5-bdac-864bdfeafb8d,Asia Pacific,SMB,Cisco+,Hybrid,Recurring License,2109,765.4,6,0.77,18.72,18773.78,3,1,96.6,3,Tier 3
63928309-c92d-4145-b8e3-891c24fc380a,North America,Healthcare,Licensing Platform,Cloud,Usage-Based,932,781.46,2,0.81,28.26,17554.6,2,1,89.03,4,Tier 2
fe8d2c4a-7441-470a-b780-7742d016b89d,Europe,SMB,Meraki,On-Premises,Usage-Based,7617,584.92,2,0.59,19.89,17000.01,5,1,98.63,3,Tier 1
ac9b2d2b-421f-449a-9fe1-90677c337417,Latin America,Enterprise,Licensing Platform,On-Premises,Recurring License,7143,188.06,5,0.56,18.01,5347.72,9,1,89.01,5,Tier 1
882bb2c6-05ba-4805-bc8b-58bc2a1f1eef,Asia Pacific,Enterprise,Meraki,Cloud,SaaS,1955,333.5,2,0.94,14.96,22780.47,2,1,98.29,3,Tier 1
af60222d-78e1-4737-8973-2894194b51ed,Europe,Government,Cisco+,On-Premises,Recurring License,1140,671.53,4,0.34,17.92,12346.59,9,1,92.82,2,Tier 3
7578c514-9532-4119-80b7-03e40b2bc8ef,Europe,Healthcare,Cisco DNA,Cloud,SaaS,1194,677.48,6,0.85,14.11,20860.65,6,0,86.43,3,Tier 1
ae63a065-13cd-4b5e-a649-45700117c579,Middle East & Africa,Government,Meraki,On-Premises,Usage-Based,4469,426.25,2,0.77,14.29,15183.07,1,1,86.73,1,Tier 1
b51b6488-3ba5-4a50-a568-ddcc0e3d7580,Europe,Enterprise,Meraki,On-Premises,Usage-Based,9186,426.69,5,0.6,22.19,13749.65,3,1,92.22,5,Tier 2
ccd9a628-3348-40d6-bf10-d574c5d57ff4,Latin America,Government,Cisco DNA,Cloud,Recurring License,8471,602.51,5,0.68,22.26,14129.75,6,0,85.57,5,Tier 1
7f6e9db6-0972-48b5-a8e4-86f27fa21443,Europe,Healthcare,Cisco+,Cloud,SaaS,6924,469.02,3,0.64,27.45,9463.34,3,0,89.69,2,Tier 2
7777d0e4-0412-44b6-b491-c2f1ca8865b4,Middle East & Africa,Healthcare,Cisco+,Hybrid,Usage-Based,7997,658.95,5,0.5,18.09,9806.31,8,1,95.24,3,Tier 3
c96eb295-496a-4967-a424-f2c92c23ca75,Europe,Government,Cisco DNA,On-Premises,Usage-Based,83,550.5,5,0.7,24.4,19222.78,4,0,94.76,2,Tier 3
2a8300b1-db73-4eb1-99fe-6b0a2a8813cf,North America,SMB,Cisco DNA,Hybrid,SaaS,619,310.1,2,0.62,22.09,11711.06,9,1,95.36,3,Tier 2
bdd0dab9-5df7-497b-a42a-82832a16b79f,Europe,Education,Meraki,Cloud,Usage-Based,5716,499.78,4,0.34,19.71,13742.75,1,0,99.68,5,Tier 3
71ab357d-00cd-475d-af9c-a1445bb5777b,Europe,Healthcare,Cisco DNA,Hybrid,Usage-Based,5384,628.34,3,0.98,22.83,11172.07,2,0,99.55,3,Tier 3
7efd4f5b-7fb4-4af7-a6e6-8aa911edbb65,Asia Pacific,Enterprise,Meraki,Hybrid,SaaS,3240,543.9,5,0.45,23.81,24586.57,9,1,88.44,2,Tier 1
0341ea57-c350-4034-ac0f-017f3398bd32,Europe,Healthcare,Cisco+,Cloud,Usage-Based,4496,251.65,6,0.78,21.11,16094.83,7,1,94.36,2,Tier 1
a7acdaf1-b8a0-469f-b388-5758a86b6063,Middle East & Africa,Enterprise,Cisco DNA,On-Premises,Recurring License,922,350.27,3,0.74,21.44,13936.93,2,1,89.69,2,Tier 1
35d659f9-efd8-436d-8f9f-e9377a8c80f0,North America,Enterprise,Cisco+,Cloud,Recurring License,3104,547.37,4,0.93,15.96,18011.62,1,0,87.2,5,Tier 1
d05c8a3b-01af-4dc3-8b22-8c04e1433cfa,Latin America,Government,Cisco+,On-Premises,Usage-Based,7933,611.38,5,0.86,19.14,19427.81,8,0,99.88,4,Tier 1
8382775e-5765-4137-b609-8c88dcbfd8e5,Europe,SMB,Cisco DNA,On-Premises,Recurring License,4175,435.54,4,0.65,23.17,23855.79,9,1,93.53,2,Tier 3
ab1bdcd0-834f-4181-90b9-2339a0c9b309,Latin America,Enterprise,Meraki,On-Premises,Recurring License,6308,617.35,3,0.75,30.04,16153.17,9,1,91.95,1,Tier 3
7781f612-1eb8-419d-afca-50e19548915d,Asia Pacific,Education,Cisco DNA,Cloud,Usage-Based,2751,370.55,1,0.62,17.67,14391.44,9,0,92.14,1,Tier 1
7862adec-7dc5-4477-a9eb-e4b3fe045f91,North America,Education,Cisco DNA,Hybrid,Recurring License,6583,319.8,5,0.73,12.38,19626.48,6,0,96.53,5,Tier 1
e92bc5b9-e68d-40ea-969d-c189bd14a8b7,Middle East & Africa,Government,Cisco DNA,Hybrid,Recurring License,9245,526.53,6,0.49,16.19,15588.6,2,1,90.48,3,Tier 1
1b4bee9f-7b9e-4c01-913d-ba157457b30c,Middle East & Africa,Enterprise,Cisco DNA,Cloud,Recurring License,5259,400.68,6,0.94,8.83,14736.8,9,0,94.75,5,Tier 3
882e946f-00ca-48dd-a9df-169132ccc08d,Middle East & Africa,Government,Cisco DNA,On-Premises,Recurring License,242,365.19,1,0.35,18.9,16863.19,5,0,89.52,3,Tier 2
b65a4633-e9e4-4b98-9214-8bf897666d17,Middle East & Africa,Enterprise,Cisco+,On-Premises,Recurring License,6632,561.31,4,0.69,28.97,17459.14,4,0,92.79,4,Tier 3
a188d421-e35d-4b34-90fe-ead8a8c06b16,North America,SMB,Meraki,Cloud,Recurring License,8178,482.07,1,0.31,21.29,7907.6,9,0,85.64,3,Tier 3
27953c32-9a80-4273-8211-7e15d92d436d,North America,Government,Meraki,Cloud,Recurring License,6956,464.97,4,0.59,14.12,15845.48,5,1,91.82,3,Tier 1
b32e17e3-68a7-4b2e-a8de-bf38598732d7,Asia Pacific,Government,Cisco+,On-Premises,Recurring License,628,764.15,5,0.91,24.71,22118.57,3,1,92.79,1,Tier 1
7ee9a1db-6fcf-4c12-a8b9-953beae67dff,Latin America,SMB,Meraki,On-Premises,Recurring License,9704,391.59,3,0.37,18.6,13981.67,6,1,91.0,3,Tier 2
6816fe68-97ac-44d2-ab31-903f0377d30d,Middle East & Africa,Education,Cisco+,On-Premises,Usage-Based,4232,529.54,6,0.67,19.51,18240.55,5,0,89.42,3,Tier 1
47e4263f-b0f9-4121-8d4b-97b06f286c29,Asia Pacific,Government,Cisco+,Hybrid,SaaS,5359,639.36,2,0.38,20.97,11305.68,9,0,90.61,1,Tier 3
66d2bf0b-e126-4074-a148-39a46cef5808,Europe,Government,Licensing Platform,Hybrid,Recurring License,3867,567.61,4,0.7,14.91,16865.48,9,1,85.41,5,Tier 3
ca22cbbf-514a-4983-86f5-66f52c7dca85,Middle East & Africa,Enterprise,Cisco+,Hybrid,SaaS,4647,244.51,4,0.65,18.58,13823.68,6,0,96.96,4,Tier 3
d91c4646-2df0-43e1-b7b3-1e6220a77684,Asia Pacific,SMB,Meraki,Cloud,Recurring License,7754,323.75,6,0.61,20.82,17302.55,6,0,97.41,3,Tier 3
10f02cf0-074c-4d02-9ecc-ed9173a1b426,Latin America,Government,Licensing Platform,Cloud,SaaS,394,537.7,4,0.85,20.6,12413.1,4,0,87.19,2,Tier 2
64f9ff4c-7da3-4ec8-8a38-fcc47874e158,Europe,Government,Cisco+,Cloud,SaaS,8133,659.97,6,0.91,27.44,12071.84,7,0,98.04,1,Tier 2
b0ca93b4-f8a5-45a3-91c5-7fb98e7fa75c,Latin America,Education,Licensing Platform,Hybrid,SaaS,396,167.79,4,0.66,7.7,14458.33,5,1,89.98,5,Tier 1
35919c51-2727-4c14-885e-47b0f111fbfa,Asia Pacific,SMB,Cisco DNA,On-Premises,Recurring License,1011,546.95,6,0.3,27.83,15808.75,6,0,96.99,4,Tier 1
769ecbb7-6fd9-424c-851f-4ff1b4ad8d6b,Middle East & Africa,Healthcare,Cisco+,On-Premises,SaaS,436,486.19,4,0.78,17.35,13549.5,9,0,91.61,5,Tier 1
34e19b55-550f-4d9e-94be-8c157ef939ff,Europe,SMB,Cisco+,Hybrid,Recurring License,5191,617.08,4,0.34,21.32,17653.94,2,1,99.67,5,Tier 1
60c7249d-febb-4a92-8906-e44752a37dda,Asia Pacific,Education,Cisco DNA,Hybrid,Recurring License,6641,667.15,5,0.76,24.66,13823.22,4,0,91.99,3,Tier 2
4e53b9a7-8728-438d-af34-ee7a19d821e8,Middle East & Africa,Education,Cisco+,Hybrid,Recurring License,5679,582.25,1,0.85,18.42,17804.0,2,0,87.95,2,Tier 2
91af034e-e958-448a-a9b3-af7c3f7218ff,Latin America,Education,Cisco DNA,Hybrid,Recurring License,6882,577.04,4,0.81,19.8,15277.36,2,0,98.99,5,Tier 3
de28b769-778b-4b7a-8515-27e601c15911,Europe,Healthcare,Meraki,Hybrid,SaaS,3858,505.83,1,0.51,8.86,17319.3,6,0,93.81,4,Tier 2
54f2a551-b116-4b3f-8b23-341779a40cdd,North America,SMB,Licensing Platform,Hybrid,Recurring License,6901,784.15,6,0.56,18.8,14298.44,4,0,99.43,1,Tier 1
d122837a-e4bc-486d-8f0b-fe53923a579d,Europe,Healthcare,Licensing Platform,On-Premises,Recurring License,1116,471.44,3,0.57,15.92,16232.19,9,1,85.76,5,Tier 2
e8fd9d4a-198f-40cd-9408-e906a655a804,Europe,Healthcare,Meraki,On-Premises,Recurring License,2595,454.57,1,0.93,12.35,6179.85,2,1,98.77,4,Tier 2
9ca6e6c3-91f2-4548-859c-94c604c49368,North America,Education,Meraki,Hybrid,SaaS,662,655.9,6,0.98,27.69,15266.89,2,1,93.11,2,Tier 1
0ca1eab9-84fb-4e70-a9a1-ab53b01a2d20,Asia Pacific,Education,Cisco DNA,Cloud,Usage-Based,4344,503.7,4,0.43,23.79,15274.39,1,1,87.93,4,Tier 2
a5287eb3-73eb-45fe-8304-e20eeca5b12f,Middle East & Africa,SMB,Licensing Platform,Hybrid,Recurring License,284,528.77,7,0.63,33.22,14212.1,9,0,95.59,4,Tier 2
409e0733-c511-4efd-846a-6d0085b56831,Middle East & Africa,Healthcare,Licensing Platform,Cloud,SaaS,9038,316.62,3,0.82,12.43,14924.94,9,1,87.17,5,Tier 1
db77130c-05c3-4732-a0c0-1407509fd36d,Asia Pacific,Education,Cisco+,On-Premises,Usage-Based,8615,417.27,5,0.45,24.2,16885.69,8,0,86.82,3,Tier 1
77301071-7114-45bc-a6cc-271b799f7985,Asia Pacific,Enterprise,Cisco+,Cloud,SaaS,407,463.05,8,0.69,13.34,10959.8,8,0,90.14,3,Tier 1
5d93b5b6-a264-4c3f-aff0-270b860979a0,Latin America,Education,Cisco DNA,Cloud,Usage-Based,7741,347.19,2,0.76,24.8,19624.0,4,1,87.51,5,Tier 1
b01f8224-0c34-48e6-a88f-98b4f9c0352d,Europe,Enterprise,Meraki,Cloud,SaaS,4453,720.63,8,0.9,22.85,8486.74,9,0,90.47,3,Tier 2
e9866b61-a7c0-47aa-be07-bd158059912b,North America,Healthcare,Cisco+,On-Premises,SaaS,3525,978.11,1,0.96,15.78,9354.47,3,1,90.7,3,Tier 3
de186c29-f1a4-4884-ad7e-9cf3fa87c5bf,North America,Government,Cisco+,Hybrid,Recurring License,7511,341.91,3,0.5,16.62,17464.51,9,1,86.52,5,Tier 3
b20ba99c-6ef1-4a33-b6a8-7e0bb06cfe8d,Middle East & Africa,SMB,Meraki,Hybrid,Usage-Based,4799,247.06,6,0.32,21.0,15051.63,9,0,91.11,2,Tier 1
f8e8cb6f-2508-44a2-b9e3-1324587b9d4b,Europe,Enterprise,Cisco+,On-Premises,Usage-Based,4427,465.45,5,0.55,33.77,21404.51,6,0,93.96,2,Tier 2
d897fc0e-0250-4fba-931c-c609a4136722,Asia Pacific,Healthcare,Cisco DNA,On-Premises,Recurring License,4245,880.31,4,0.34,24.86,16972.24,9,0,95.88,2,Tier 1
2ffee252-0a1a-4225-940c-a2194b794425,Europe,Healthcare,Meraki,On-Premises,Usage-Based,5074,676.64,4,0.43,20.72,11674.56,1,1,86.83,1,Tier 2
e15bc851-0c90-4845-89cd-a57a5869f56c,Middle East & Africa,Healthcare,Cisco DNA,Cloud,Usage-Based,562,470.46,3,0.78,17.49,17393.57,4,0,97.74,1,Tier 3
1d2cc531-0c0a-4abe-b829-01daba07232d,North America,Education,Cisco+,Cloud,SaaS,6499,610.63,3,0.48,19.6,14277.78,3,0,99.42,1,Tier 1
5903667e-d53b-4d27-a76f-a843358827df,North America,Enterprise,Cisco DNA,On-Premises,Recurring License,8548,361.13,4,0.83,13.33,17616.87,7,1,89.12,2,Tier 1
8bb4f002-592c-4851-b419-62c250bd582b,Asia Pacific,Healthcare,Cisco+,Cloud,Usage-Based,60,516.6,5,0.98,21.38,8007.55,7,1,90.29,2,Tier 3
115d6d84-054e-49c9-b92a-9a8aea3c485c,North America,Education,Meraki,Hybrid,Recurring License,7145,537.05,1,0.71,32.55,8287.65,7,1,97.93,5,Tier 1
9390d437-1b34-4d9e-b9c1-241cdc0b782b,Asia Pacific,Enterprise,Cisco+,Cloud,Recurring License,210,692.71,5,0.83,7.45,16503.94,7,0,95.25,4,Tier 1
aa4d6ff3-66d8-4c06-9cdf-00c1124039e2,Asia Pacific,Enterprise,Meraki,Hybrid,SaaS,529,346.73,3,0.69,19.08,7989.25,9,1,99.19,4,Tier 1
a809da0e-2714-44e3-bf8e-afc6ff807f08,Middle East & Africa,SMB,Licensing Platform,Cloud,Usage-Based,4885,505.54,7,0.55,25.17,17430.71,7,0,93.58,1,Tier 1
9a5ba5a1-ec32-4ab5-889a-286a2b86d7f4,North America,Government,Cisco DNA,Hybrid,Recurring License,4514,633.23,2,0.42,10.03,16026.76,1,0,91.73,2,Tier 1
7489ba63-e2ca-4a4a-b560-9f534f3370e5,Latin America,Healthcare,Cisco+,Cloud,SaaS,2516,445.26,5,0.86,12.99,9141.83,9,1,99.01,4,Tier 1
87fbf1f6-d265-4ec6-a3fe-c5b40d9c085c,North America,Education,Cisco DNA,Hybrid,SaaS,9988,490.6,7,0.86,25.27,14665.17,6,0,91.03,5,Tier 3
617ffbe3-78e7-45c1-b8f9-86bc65bb9a36,Europe,Government,Cisco+,Cloud,Usage-Based,9838,677.74,2,0.43,18.87,9192.95,3,0,95.26,3,Tier 3
be52b9fa-e7fe-419f-96eb-591935a14fcb,Asia Pacific,Healthcare,Meraki,On-Premises,Recurring License,9792,461.28,2,0.94,15.92,17268.16,6,1,95.07,2,Tier 3
d1de4192-5aed-41e5-b54b-1877649b7ace,North America,Education,Meraki,Cloud,SaaS,56,512.47,3,0.68,22.84,18076.09,5,0,91.75,1,Tier 2
eca64920-01e6-4dba-abaa-e51a9bc9346b,Asia Pacific,Government,Licensing Platform,Cloud,SaaS,5294,450.17,5,0.32,23.1,12435.65,1,1,96.7,3,Tier 3
9767c426-eca6-42da-8c98-1940c34f7db7,North America,Enterprise,Cisco+,On-Premises,Usage-Based,2448,458.87,6,0.89,18.12,11109.84,8,1,96.46,2,Tier 2
1082273b-3f20-47b7-997d-43cbf0a46258,Middle East & Africa,Healthcare,Cisco DNA,On-Premises,Usage-Based,225,447.3,3,0.64,24.32,11659.46,4,0,93.66,5,Tier 1
8093a016-3090-4d19-b65d-02ddf9d9df6a,Latin America,Enterprise,Licensing Platform,Hybrid,Usage-Based,3634,560.1,3,0.74,17.82,11690.65,6,1,94.04,5,Tier 1
0752c125-efec-4d01-ad24-9d88ef8fd45c,Middle East & Africa,Healthcare,Meraki,On-Premises,Usage-Based,2035,275.79,5,0.95,18.43,13552.56,7,1,95.23,3,Tier 1
5ff5c93b-b781-42c5-8771-cbf024a636c2,Asia Pacific,Government,Licensing Platform,Cloud,Usage-Based,3570,651.07,5,0.43,15.86,15471.71,1,1,94.31,2,Tier 1
e5bd539f-3fd3-44bc-aa79-283a1f0f59c7,Latin America,Education,Cisco DNA,Hybrid,Usage-Based,1329,504.16,4,0.77,16.63,11378.83,4,0,85.33,3,Tier 2
87deea54-53dd-4e79-a2eb-985632293ba3,Middle East & Africa,Enterprise,Cisco DNA,On-Premises,Usage-Based,2047,777.61,5,0.91,25.19,18917.31,8,0,85.13,2,Tier 2
fcc1fbd4-d306-4df1-8e77-3633a356cb1b,North America,Education,Cisco DNA,Hybrid,Recurring License,3737,381.05,8,0.91,20.15,11656.12,9,0,94.88,2,Tier 3
57c08ea7-e9d2-4ced-8255-0290a05560f6,Europe,Healthcare,Cisco DNA,Hybrid,SaaS,4948,554.89,5,0.75,16.49,8380.96,1,1,90.19,4,Tier 2
9bc3105a-10fd-4f8f-b0e4-90b593a9e64c,North America,SMB,Meraki,On-Premises,SaaS,2161,350.81,2,0.33,16.57,20165.36,7,1,96.64,3,Tier 1
3bfab239-caea-4f3b-95ef-39f074512828,Asia Pacific,Government,Cisco DNA,On-Premises,Usage-Based,824,361.8,6,0.41,13.31,16274.07,9,1,87.78,5,Tier 3
9babbbda-cbe2-445d-9be5-cbb7068c1afc,North America,Education,Cisco+,Hybrid,SaaS,1566,674.69,6,0.74,19.06,23331.37,7,0,90.96,1,Tier 2
77ce8adb-68fa-45fd-9a6e-33bf10209874,North America,Education,Cisco DNA,On-Premises,Usage-Based,9649,413.67,0,0.48,18.75,12313.81,9,1,95.92,5,Tier 3
66db4b5f-a32c-4489-8935-a08069764732,Latin America,Enterprise,Licensing Platform,On-Premises,SaaS,7618,741.86,5,0.4,11.28,21581.19,8,0,91.17,5,Tier 3
4ad0aa37-c786-455f-ade7-79642b36a545,Latin America,Government,Meraki,On-Premises,SaaS,8807,447.97,7,0.99,23.43,15868.7,9,0,97.02,5,Tier 1
e5819517-736e-4cdf-bdaf-0024509b4ecf,Asia Pacific,Government,Cisco DNA,On-Premises,SaaS,1268,236.34,3,0.86,18.26,11174.2,2,0,99.72,2,Tier 3
7d88ca49-5ac6-499b-9d12-cadf9771c776,Asia Pacific,SMB,Licensing Platform,On-Premises,Recurring License,9334,538.58,4,0.4,27.38,21378.48,5,1,93.66,2,Tier 3
944ebc45-40a6-467b-9dd6-d20286d3ad59,Middle East & Africa,Enterprise,Cisco+,Cloud,Usage-Based,7197,568.22,6,0.49,22.89,9458.52,6,0,93.52,4,Tier 1
a4bd1828-99db-48c4-9c5f-d1edaf4c03d4,Asia Pacific,Healthcare,Meraki,Cloud,Recurring License,4331,450.14,5,1.0,8.14,11046.68,6,0,88.97,1,Tier 3
8f15344f-0b65-4ed4-8755-35cd97a0479b,Europe,Government,Cisco DNA,Cloud,Usage-Based,8037,484.79,3,0.96,30.63,17581.91,6,0,96.65,5,Tier 2
5638bcee-13c0-479b-9c8f-f6b3e78d67d3,Europe,Government,Cisco+,On-Premises,Recurring License,4065,452.72,1,0.33,20.59,4885.39,1,1,86.33,2,Tier 1
dba19a33-dd92-4b4c-beaf-0a3a906c341b,Asia Pacific,SMB,Cisco DNA,Cloud,Recurring License,7038,393.61,5,0.88,23.1,10948.23,2,1,91.49,4,Tier 3
f98b3405-76a0-4940-bb74-fba2be2c7cf8,Asia Pacific,Government,Licensing Platform,Cloud,Usage-Based,1868,767.63,6,0.94,25.75,14309.54,7,0,97.16,1,Tier 1
6135299c-2bd6-4b13-bef2-f4adc9d5646c,Latin America,Enterprise,Cisco+,On-Premises,Usage-Based,5953,269.74,6,0.35,19.4,9850.62,3,0,95.4,5,Tier 2
f957c32f-25a0-4899-a4d6-40899252e284,Asia Pacific,Healthcare,Cisco DNA,On-Premises,Usage-Based,795,16.57,7,0.46,21.53,13851.29,7,1,98.24,5,Tier 1
4ba2ece0-89b3-4165-894c-f00e332b8dca,Europe,Healthcare,Meraki,Cloud,Recurring License,134,438.29,3,0.54,15.72,15867.64,6,0,87.27,2,Tier 2
d7e470a3-6d8c-40af-95ae-fb1b35c29f6f,Asia Pacific,Healthcare,Meraki,Hybrid,Usage-Based,1847,551.73,6,0.87,19.09,2181.73,3,0,92.33,5,Tier 2
1dc035f2-7d62-42e4-af43-3da82f00ebea,Middle East & Africa,SMB,Cisco+,Hybrid,SaaS,5165,769.49,6,0.52,20.77,17470.25,5,0,93.03,1,Tier 3
d7a6d995-89b4-4660-897f-ee74e2b0de17,Middle East & Africa,SMB,Cisco DNA,Hybrid,Usage-Based,2637,437.31,5,0.47,18.3,15612.18,4,1,98.09,5,Tier 1
d164d0c5-4a03-430e-a72d-e2281f5c1658,North America,Enterprise,Licensing Platform,Hybrid,Recurring License,3486,590.38,3,0.84,21.84,10755.65,9,1,85.56,2,Tier 3
bc3b074e-9af3-4294-9132-a0a58060189c,North America,Education,Cisco+,Hybrid,Recurring License,7951,373.39,2,0.68,16.19,11083.02,6,1,91.89,5,Tier 3
47796b81-3bea-408d-9d1c-a71546e877df,North America,Enterprise,Licensing Platform,Hybrid,SaaS,1775,770.07,4,0.64,23.42,21066.54,7,0,88.23,4,Tier 3
905fd501-28af-4ecc-8879-4c1777aafd20,Middle East & Africa,SMB,Cisco+,Hybrid,Recurring License,9628,367.1,3,0.98,24.22,14221.02,4,0,95.31,1,Tier 2
b148435f-a55a-4665-ad44-b90f534a68c0,North America,SMB,Licensing Platform,Cloud,Recurring License,2597,365.03,3,0.77,22.29,9278.35,5,0,96.2,3,Tier 1
037f6a10-51b3-4f76-9668-a407db2f268d,Latin America,Healthcare,Meraki,On-Premises,SaaS,8059,406.32,5,0.42,14.45,20247.03,7,1,96.87,2,Tier 1
69a1dbd8-d9f3-4a2f-a829-16108d69a6f8,Middle East & Africa,Enterprise,Licensing Platform,Hybrid,Usage-Based,8294,419.34,4,0.44,13.1,10966.65,9,0,90.05,4,Tier 2
caf4c87d-df26-4c3b-abea-aacc13cb1af4,Middle East & Africa,Education,Cisco DNA,Hybrid,Recurring License,3187,328.24,5,0.4,24.21,11198.57,9,0,87.91,5,Tier 2
6e19de6a-f0b2-4403-b0a2-525dd4760a07,Middle East & Africa,Enterprise,Cisco+,Hybrid,Recurring License,9796,429.11,3,0.75,21.77,17873.02,9,0,98.2,1,Tier 1
9eb39458-9127-4b10-84e6-894cd56978e2,Asia Pacific,Government,Licensing Platform,Hybrid,Recurring License,5571,566.95,3,0.71,20.92,22558.47,2,0,85.2,5,Tier 2
2fbba823-c275-4a1b-8675-12ff268faacd,Latin America,Education,Meraki,On-Premises,Recurring License,4398,310.03,3,0.66,27.48,13484.0,9,0,92.12,4,Tier 3
bd2ced44-5580-4c56-bf00-d26f25b9bba7,Europe,Government,Meraki,Hybrid,Recurring License,432,780.4,2,0.78,16.32,15222.82,8,1,91.17,5,Tier 3
2f146e2e-79e4-4754-917b-bf8071f2a4e5,Europe,SMB,Cisco DNA,On-Premises,SaaS,1415,564.05,3,0.94,13.1,16023.93,1,0,85.46,2,Tier 2
57c3efd2-ac97-4adf-babd-6ac8340090c1,North America,Enterprise,Cisco+,Hybrid,Recurring License,7480,524.14,4,0.7,17.54,18347.01,4,1,90.29,4,Tier 2
46e2b4cb-6e8a-4319-addc-a3c033aa1ebc,Europe,SMB,Cisco+,On-Premises,Usage-Based,258,358.9,7,0.94,15.13,14370.26,9,0,90.51,1,Tier 2
7c1feae5-1116-4ca4-9744-d38c3dc3913d,Asia Pacific,Education,Meraki,On-Premises,Recurring License,9409,480.73,4,0.7,20.06,12963.85,1,1,87.76,5,Tier 2
372934e1-03bb-42a3-9582-c71294e11ac3,North America,Healthcare,Licensing Platform,Cloud,SaaS,687,417.88,6,0.48,17.57,14913.54,4,0,97.89,5,Tier 1
0c4f8ae7-dffa-4399-827a-365bb9ab5daa,Asia Pacific,Education,Meraki,Hybrid,Usage-Based,6688,495.52,7,0.8,16.04,12134.61,2,1,89.72,2,Tier 1
