Customer_ID,Region,Customer_Segment,Product_Line,Connectivity_Type,Deployment_Environment,Monitoring_Platform,Connected_Devices,Daily_Data_Usage_GB,Monthly_Incidents,Avg_Incident_Response_Hours,Firmware_Update_Frequency_Months,Uptime_Percentage,Downtime_Hours_Monthly,Support_Tickets_Opened,Customer_Satisfaction_Score,Training_Completed,Operational_Risk_Level
512f20ec-8ff0-41fd-b5dc-6d96928eb922,Europe,Smart Cities,Edge Gateway,5G,Indoor,Custom Platform,2240,49.04,5,1.9,1,92.85,1.26,1,5,0,Medium
c11efe3d-ab6e-4ba7-a77d-9c1d69887aa2,Latin America,Manufacturing,IoT Controller,Wi-Fi,Mobile,IoT Ops Dashboard,931,56.49,0,3.76,2,96.08,2.44,3,4,1,Low
724e4da5-3843-48f9-b16e-68399a7a010a,Asia Pacific,Utilities,IoT Controller,Wi-Fi,Hybrid,Custom Platform,1493,38.71,0,2.42,7,91.0,2.09,1,5,0,High
78195f85-c667-4856-b9ee-34950f77635b,Europe,Smart Cities,Edge Gateway,Ethernet,Hybrid,Custom Platform,3673,22.82,1,1.25,8,99.0,3.72,4,4,0,Medium
1f3cd7bf-d61c-4415-b610-946f2d526f73,North America,Oil & Gas,IoT Controller,5G,Hybrid,IoT Ops Dashboard,2649,21.93,1,2.53,7,96.54,1.15,1,4,0,Low
cafd0747-c6cc-4cbd-857e-0733ec80d9fb,Asia Pacific,Transportation,Industrial Switch,5G,Outdoor,Custom Platform,2741,42.49,2,2.93,6,97.15,5.54,6,4,0,Low
1ad1fb99-e118-43de-b4e2-033b9e2a28bd,Asia Pacific,Smart Cities,Rugged Router,5G,Hybrid,Meraki,671,41.06,0,3.3,9,97.76,3.29,4,1,0,Medium
11f738ac-a84a-4f59-89be-2e50a9cfe730,Middle East & Africa,Utilities,Industrial Switch,5G,Hybrid,Meraki,1410,58.74,6,3.02,1,95.66,4.1,2,4,1,High
e72f1eff-07f8-4cfc-836e-9133ac589f51,Latin America,Transportation,IoT Controller,4G LTE,Mobile,IoT Ops Dashboard,2893,55.45,5,2.62,11,91.54,3.43,4,3,0,Medium
e61ce9e4-6c92-4a04-9844-50a282a22308,North America,Manufacturing,Industrial Switch,Wi-Fi,Outdoor,IoT Ops Dashboard,2827,46.55,2,2.61,1,98.67,3.17,2,1,1,Low
7428233e-7047-4445-bda2-54d4439ef4be,Europe,Utilities,IoT Controller,Ethernet,Mobile,Custom Platform,1003,50.79,3,4.14,10,96.3,2.88,2,1,0,Medium
e1845590-d4c6-4bb2-acb0-8c33d84dd02c,Latin America,Transportation,IoT Controller,5G,Outdoor,Meraki,988,39.91,1,1.63,4,90.05,5.02,3,2,1,Low
7c275e34-3e4f-4313-a364-9a01ab5c9253,Middle East & Africa,Smart Cities,Industrial Switch,5G,Outdoor,IoT Ops Dashboard,3037,53.58,0,2.3,11,94.05,3.74,5,4,1,Medium
cafd848b-b9a5-4e64-9acd-b52575db2a03,Europe,Smart Cities,IoT Controller,4G LTE,Indoor,Meraki,3740,43.33,0,1.83,2,92.05,1.8,2,3,0,Low
13217c8a-7022-4a55-bb16-eceb2d9c50d1,North America,Transportation,Edge Gateway,Ethernet,Indoor,Custom Platform,4025,61.53,2,1.04,5,90.84,1.2,1,2,1,Medium
8caac162-5d1c-455c-b714-63e4e6574067,Middle East & Africa,Transportation,Edge Gateway,4G LTE,Indoor,IoT Ops Dashboard,2966,42.08,1,1.25,3,95.77,2.52,6,2,1,Medium
585b7ee6-6583-4ab8-9459-dac386ed359c,Asia Pacific,Oil & Gas,Industrial Switch,Ethernet,Hybrid,Meraki,3197,28.49,3,3.77,6,97.67,2.13,1,1,0,Low
4a045949-35d0-4b46-93e8-5d4d965594a7,Europe,Manufacturing,Edge Gateway,4G LTE,Indoor,Meraki,4781,37.45,2,2.89,10,97.5,2.87,5,1,0,High
06437640-9bca-4366-9f70-0b9ef851f735,Middle East & Africa,Oil & Gas,IoT Controller,Ethernet,Hybrid,Custom Platform,579,36.05,3,1.3,6,92.04,5.45,5,3,0,Medium
f8259054-b956-4c0c-abd7-665ae1591ae5,North America,Manufacturing,Rugged Router,Wi-Fi,Indoor,IoT Ops Dashboard,1439,46.49,1,2.81,9,94.73,5.06,3,5,1,High
7b364faa-a538-4568-bd1b-7799db19700d,Middle East & Africa,Transportation,Edge Gateway,Wi-Fi,Hybrid,Meraki,830,63.85,3,3.49,8,97.13,2.03,2,3,1,High
dfec003c-652c-4896-bcfb-3d675acf3011,North America,Transportation,Industrial Switch,Wi-Fi,Indoor,Meraki,2220,65.92,3,3.27,2,91.03,2.9,4,1,0,Medium
8188cd79-511d-4e8f-9daa-8d4e7664276c,North America,Smart Cities,Edge Gateway,5G,Indoor,Custom Platform,743,73.23,1,2.42,8,91.24,3.05,2,4,0,Medium
cc0d2f1b-f070-42b2-bae0-fdbb525769e7,North America,Utilities,Rugged Router,Ethernet,Outdoor,Custom Platform,2514,35.24,4,2.41,3,95.49,4.05,3,2,0,High
8eb66def-372f-45f3-86f6-43539935fe23,North America,Utilities,Industrial Switch,Wi-Fi,Indoor,Custom Platform,808,32.49,1,1.87,8,95.12,4.31,4,2,1,High
d9783afd-7745-4f8b-b8b3-87978415814e,Asia Pacific,Oil & Gas,IoT Controller,4G LTE,Indoor,Custom Platform,3027,45.1,1,3.19,10,92.0,2.93,3,2,0,Low
0ca33a98-fe1d-4f76-a5a3-dba76332c6c9,North America,Utilities,Industrial Switch,Wi-Fi,Indoor,IoT Ops Dashboard,4322,19.24,0,2.02,6,96.98,1.92,5,5,0,Low
db2ecd90-a272-4984-922c-200855ff4863,Europe,Smart Cities,IoT Controller,5G,Indoor,Custom Platform,974,24.82,5,3.11,5,97.26,3.55,2,5,1,Low
83af2238-9f04-4975-a5ff-af6887f62c1d,Middle East & Africa,Manufacturing,IoT Controller,4G LTE,Mobile,Custom Platform,1427,56.52,1,1.65,3,92.74,4.09,1,3,1,Low
e03270c6-8d5e-415a-b10b-da81f4224e42,North America,Manufacturing,Industrial Switch,5G,Indoor,Meraki,886,40.48,0,1.54,6,93.68,1.34,5,3,0,Low
61fcdca4-ab72-44ae-807b-a0af8eccc826,North America,Utilities,Rugged Router,5G,Hybrid,Meraki,773,79.19,0,2.13,8,91.59,4.19,3,3,1,Low
a93ece1b-8879-4cfb-86e0-61ef5c6cb9ba,Latin America,Utilities,Rugged Router,4G LTE,Hybrid,Custom Platform,4979,73.76,1,2.38,9,91.49,1.98,1,1,1,Low
569ee380-f90c-485e-950f-e4342128bbfe,North America,Oil & Gas,IoT Controller,Ethernet,Outdoor,Custom Platform,4546,28.35,2,2.92,6,92.33,2.51,1,5,1,High
fbb37826-a6c8-4803-b204-0dde1c5a0641,Europe,Transportation,Industrial Switch,Wi-Fi,Outdoor,Custom Platform,4784,39.56,1,2.39,5,94.42,4.07,4,3,0,High
00b56e56-6344-4abd-b048-b15c69625149,Europe,Utilities,Edge Gateway,4G LTE,Indoor,IoT Ops Dashboard,4231,57.22,3,1.88,7,98.51,4.53,0,3,0,Medium
ca100660-9ba8-46e9-8f74-60c111847782,Asia Pacific,Utilities,Rugged Router,5G,Hybrid,Custom Platform,2946,58.35,0,2.96,6,90.58,0.06,4,2,0,Low
efde2609-7b9d-4fdf-9041-a20599ca63f1,Latin America,Utilities,Edge Gateway,5G,Outdoor,Meraki,4307,61.49,2,2.4,10,94.32,2.47,5,5,0,High
b597ffd8-5d3a-48fc-b669-5c7aef1a3b96,Asia Pacific,Manufacturing,Industrial Switch,Ethernet,Outdoor,IoT Ops Dashboard,4350,76.22,4,2.75,2,98.84,5.81,2,2,0,Medium
40f9eeec-24a9-46cf-93e2-fd06ff67f67c,Latin America,Smart Cities,IoT Controller,Ethernet,Mobile,IoT Ops Dashboard,2772,54.5,2,3.24,11,97.25,-0.07,5,2,1,High
70334cab-6c04-4351-b895-7eb068a7869f,Middle East & Africa,Transportation,Edge Gateway,4G LTE,Mobile,Meraki,4580,19.28,3,3.35,11,98.46,4.39,3,2,1,Medium
3cda2d9b-3c5f-4a9c-a50a-25bb69bc5ad9,Middle East & Africa,Smart Cities,IoT Controller,5G,Hybrid,Meraki,2078,23.95,1,1.91,10,95.15,1.72,1,1,1,Low
3511a2bb-1e53-44fd-b102-ed7bf19002b6,Middle East & Africa,Smart Cities,Edge Gateway,5G,Indoor,Meraki,94,39.27,1,3.65,9,91.25,2.73,0,1,1,High
17275937-9b04-45c0-8fa7-42448fca43f2,Middle East & Africa,Transportation,Industrial Switch,Ethernet,Indoor,Meraki,871,51.67,1,3.75,5,95.44,4.9,3,3,0,Medium
6379a7d3-a03d-4683-89e9-3c1803901a55,Latin America,Manufacturing,IoT Controller,Ethernet,Hybrid,IoT Ops Dashboard,2632,58.82,3,2.79,11,93.82,3.64,2,4,1,Medium
3b6cba09-5a61-43b5-b775-8a1a18de9193,Europe,Manufacturing,Industrial Switch,5G,Outdoor,Meraki,4275,44.23,2,2.73,9,91.4,1.47,2,5,0,Medium
41ca90f0-f21a-4247-99f4-b61ade57487d,Europe,Smart Cities,Rugged Router,Wi-Fi,Indoor,Custom Platform,2519,44.27,0,2.44,8,97.92,7.71,0,4,1,High
3f161a89-1d24-4dfc-8ec7-ebd9297963d8,North America,Oil & Gas,Industrial Switch,4G LTE,Hybrid,Custom Platform,2411,36.34,2,4.58,3,94.37,5.66,0,1,0,Medium
6b94f825-ab42-44d9-8ec6-ea4d8626152f,Latin America,Utilities,Industrial Switch,Wi-Fi,Hybrid,Meraki,2747,35.75,3,2.24,7,96.94,2.36,2,2,1,High
8c7f57d6-f124-42f6-b755-e0a5b110728c,Asia Pacific,Smart Cities,Industrial Switch,Wi-Fi,Indoor,Custom Platform,1308,70.21,3,2.31,2,95.15,3.34,3,1,0,Low
8b45f0f9-7440-49a9-9114-6f42ac61048c,North America,Utilities,Edge Gateway,4G LTE,Indoor,Meraki,1965,53.5,3,3.75,8,97.12,2.63,0,1,0,Medium
d81724aa-07eb-462a-ad6a-0d7525903031,Latin America,Oil & Gas,Rugged Router,5G,Mobile,Custom Platform,2100,36.89,3,1.89,10,90.86,2.22,2,5,1,Low
b3c52379-07f1-4d21-b401-6125e44e2f63,North America,Smart Cities,IoT Controller,4G LTE,Mobile,Custom Platform,601,57.95,4,1.6,7,91.32,0.64,2,5,0,Low
0dcae811-e92d-4a07-a6c8-60afd4832452,North America,Manufacturing,Rugged Router,Ethernet,Indoor,Custom Platform,4921,60.99,6,2.37,6,97.08,3.09,2,3,1,Low
2d56150f-17c0-4c7e-84da-adf46ac19f5e,Latin America,Oil & Gas,Industrial Switch,Ethernet,Mobile,Meraki,4593,81.73,3,2.36,1,92.7,2.98,3,4,0,Low
e3edf51c-63ef-4a7f-a208-e8d28d9d734b,Asia Pacific,Utilities,Rugged Router,Wi-Fi,Outdoor,Meraki,1284,87.59,3,2.33,7,98.83,2.01,2,1,1,High
fa5579bc-f3f2-4ed9-83c0-165385a1d06b,Latin America,Manufacturing,Rugged Router,Wi-Fi,Outdoor,Custom Platform,4821,36.37,3,3.51,5,91.12,2.34,3,3,0,Low
b2e1660e-4601-4886-9f79-074cac7dba1d,Asia Pacific,Smart Cities,Rugged Router,4G LTE,Hybrid,IoT Ops Dashboard,4366,44.82,1,3.82,9,93.9,2.05,4,4,1,Low
9f0a6fa2-8370-47f4-9839-1b9e8530cbdd,Europe,Utilities,Edge Gateway,Ethernet,Mobile,Meraki,1717,52.6,2,1.85,4,93.71,4.3,1,3,1,High
4e08caff-587a-44df-bff6-42d2415734b9,North America,Utilities,Rugged Router,Ethernet,Indoor,IoT Ops Dashboard,1777,36.12,6,3.58,6,94.66,2.3,4,3,0,High
8fd06525-9490-4ace-bb56-bd81f75ce779,Middle East & Africa,Transportation,Edge Gateway,4G LTE,Mobile,Meraki,2790,48.69,1,2.11,9,96.36,4.9,3,4,1,High
39ed8b3f-413c-4172-8151-179b39321f31,Middle East & Africa,Transportation,IoT Controller,Wi-Fi,Hybrid,Custom Platform,425,34.92,4,2.37,8,92.78,3.2,3,2,1,Medium
1aa3bc75-57d5-44b1-a5cc-30df3acecdd0,North America,Oil & Gas,Industrial Switch,4G LTE,Mobile,IoT Ops Dashboard,3282,49.39,4,2.06,1,96.98,2.04,5,4,1,Low
09245fe2-e915-4958-8fb0-34be5cb71ef2,North America,Transportation,Industrial Switch,Ethernet,Mobile,Meraki,3659,55.57,0,3.18,8,95.05,2.09,4,5,0,Low
b3b44123-b279-4484-a983-a8d37b00f801,Middle East & Africa,Utilities,Rugged Router,4G LTE,Indoor,Meraki,3455,24.92,4,2.34,1,98.53,4.69,2,5,0,High
7663d05c-3635-42c5-bdfc-1f8ae811d49a,North America,Oil & Gas,Industrial Switch,5G,Hybrid,IoT Ops Dashboard,535,59.96,2,1.68,2,92.87,4.36,2,4,1,High
3e01e605-0148-4ffd-9821-e48858396657,Europe,Manufacturing,Edge Gateway,Wi-Fi,Indoor,IoT Ops Dashboard,4173,46.87,2,4.52,2,96.49,2.9,7,4,0,High
fb44f387-6f19-4073-ad69-4d2b89797c5a,Asia Pacific,Oil & Gas,IoT Controller,Ethernet,Outdoor,Meraki,263,36.3,1,1.67,7,93.35,2.41,3,2,1,Medium
43f1f0f4-8a9a-4648-bdb0-ce56fbbb2ade,Asia Pacific,Smart Cities,Industrial Switch,Wi-Fi,Outdoor,Custom Platform,721,26.17,2,3.46,6,91.4,2.78,6,5,0,Medium
d8158431-2c39-45eb-b37e-bc9b53ef923c,Latin America,Manufacturing,IoT Controller,Wi-Fi,Outdoor,Custom Platform,1794,71.63,2,4.22,1,90.23,1.99,2,2,0,High
6b98d51c-35dd-44db-ae33-51048e9f72d2,Europe,Smart Cities,IoT Controller,Wi-Fi,Outdoor,IoT Ops Dashboard,2025,56.01,1,3.36,10,90.55,3.8,4,5,0,High
fa587533-7c44-46ae-8198-046cf4d131e6,Latin America,Oil & Gas,Edge Gateway,Wi-Fi,Indoor,IoT Ops Dashboard,4653,47.6,3,2.29,10,95.56,3.69,4,1,0,Low
e0757708-e486-41c7-89f6-f0d914e4ae29,Asia Pacific,Transportation,Edge Gateway,5G,Hybrid,IoT Ops Dashboard,4178,58.83,0,2.6,6,95.47,2.54,0,5,0,High
4ca48f57-1e7b-4209-bd50-6f9ac519ad34,Middle East & Africa,Manufacturing,Rugged Router,5G,Hybrid,Meraki,2521,38.25,4,3.04,1,98.5,5.25,0,1,1,High
ab8c7350-c9ae-4abd-8a67-d938140f387d,Middle East & Africa,Smart Cities,Rugged Router,4G LTE,Indoor,IoT Ops Dashboard,4448,83.94,4,1.65,3,93.33,2.8,5,5,0,High
bc830e9a-96e1-49c6-ad19-6ef78020d9b9,Asia Pacific,Smart Cities,Edge Gateway,4G LTE,Indoor,Custom Platform,3341,58.03,0,2.69,11,91.74,2.21,3,4,1,High
b40047e3-d3bb-4754-b256-89055c34d245,Europe,Smart Cities,Rugged Router,4G LTE,Outdoor,Custom Platform,3045,44.2,2,2.64,11,90.89,2.08,5,5,1,High
60fd640c-0cec-4f76-95a6-5cbb99ac81af,Europe,Manufacturing,Industrial Switch,4G LTE,Mobile,IoT Ops Dashboard,4891,49.76,2,2.31,7,96.15,1.75,3,2,1,High
78cd6c9b-3e10-4ab4-be11-66fe06423836,Middle East & Africa,Oil & Gas,IoT Controller,4G LTE,Hybrid,Custom Platform,379,53.59,1,3.92,10,99.21,3.33,3,5,0,High
c6c66f25-09a6-4c81-b3bf-c8b3b43a9bbd,Europe,Transportation,IoT Controller,5G,Outdoor,Custom Platform,2997,33.06,1,2.26,2,94.17,3.42,3,4,0,Medium
7659600a-b198-47c0-8e76-9de94e8378eb,North America,Transportation,Industrial Switch,Ethernet,Hybrid,Meraki,1071,36.28,5,1.13,11,92.79,4.42,0,4,0,Medium
c62fb658-0f81-4006-aee2-ba2b60da62c6,North America,Utilities,Edge Gateway,4G LTE,Mobile,Custom Platform,1606,49.35,2,2.36,11,98.2,5.98,2,2,1,Medium
92508c57-7a04-4027-8683-b8eddf33d8de,North America,Transportation,Rugged Router,5G,Indoor,IoT Ops Dashboard,2278,14.85,4,3.67,9,96.07,2.8,2,1,0,High
f267e0cf-89dc-43cb-9f09-762c53d8dfec,Latin America,Utilities,Rugged Router,5G,Outdoor,Custom Platform,233,19.93,1,2.34,4,91.87,4.67,2,3,1,High
294d589d-ebf2-4295-8a32-b5ca85198a7b,North America,Utilities,Rugged Router,Ethernet,Hybrid,IoT Ops Dashboard,1453,38.58,3,1.66,9,90.52,4.76,4,3,0,High
c32cfa54-207e-4422-83a6-929c7c40ff52,North America,Oil & Gas,Industrial Switch,Wi-Fi,Hybrid,Meraki,3489,46.11,3,0.41,6,90.96,2.56,1,5,1,Low
7ea30978-7f7b-4c96-aa66-518ca3c92d7f,Middle East & Africa,Utilities,Industrial Switch,4G LTE,Indoor,Meraki,3451,66.4,3,2.14,7,90.88,3.01,6,1,1,Low
b6c510ec-0969-409b-945b-11d129c05d56,North America,Utilities,Industrial Switch,Ethernet,Indoor,Custom Platform,3391,58.12,2,2.17,7,94.83,3.29,2,2,0,Medium
eebff006-31e7-494f-9a72-085998c77972,Latin America,Oil & Gas,Industrial Switch,Wi-Fi,Mobile,Meraki,1114,38.73,1,2.27,7,95.28,3.29,3,4,1,High
23a5c326-3872-4331-b67a-25c9b6b8df1f,Middle East & Africa,Manufacturing,Edge Gateway,Ethernet,Indoor,Custom Platform,2858,47.91,5,2.51,8,94.31,1.41,7,5,0,High
66565e0d-16fb-41bb-a9a0-85206003af18,Middle East & Africa,Transportation,Industrial Switch,Wi-Fi,Indoor,Meraki,2091,56.07,1,2.79,2,98.71,4.36,1,4,0,Medium
2c199210-9169-44b3-9d6d-3e93578084e1,Middle East & Africa,Utilities,Rugged Router,4G LTE,Mobile,Meraki,364,54.09,3,2.34,8,91.08,2.88,3,2,0,High
9065b8e3-e144-47a2-9f6f-f70fb06a8bf4,Asia Pacific,Transportation,IoT Controller,4G LTE,Indoor,Meraki,2392,58.9,2,2.44,11,97.47,1.98,4,1,0,Medium
ff4fa294-b205-4e51-ac61-4955616c0cc1,Asia Pacific,Oil & Gas,Rugged Router,Ethernet,Indoor,Meraki,3402,52.39,1,2.12,3,94.64,1.0,6,1,1,Medium
70611d83-4028-4122-ab5b-30800a6983ab,North America,Transportation,Industrial Switch,Ethernet,Mobile,Meraki,4256,61.33,1,3.12,9,92.92,3.48,3,4,1,High
60075782-7252-4461-89a5-9ac9c79db708,Middle East & Africa,Transportation,Rugged Router,Ethernet,Indoor,Custom Platform,4246,20.0,4,2.62,9,97.05,1.85,2,3,1,High
3faa24ff-2d5b-4816-87f7-356fb273ce6b,Middle East & Africa,Manufacturing,IoT Controller,5G,Outdoor,Custom Platform,170,27.83,2,1.26,9,95.7,1.88,3,3,1,High
fdcb8e29-0c70-4ec5-b64b-294b1df9b869,Latin America,Utilities,Industrial Switch,Wi-Fi,Outdoor,Meraki,1206,42.62,6,3.37,6,92.51,3.56,0,2,1,Medium
6fa10137-b625-496b-b44d-b23eab707fcb,North America,Smart Cities,IoT Controller,4G LTE,Mobile,IoT Ops Dashboard,3535,61.05,3,4.34,4,95.16,1.92,8,5,0,High
3b45d51f-599a-49d9-bc64-ccc6866e0bff,North America,Transportation,Edge Gateway,5G,Hybrid,IoT Ops Dashboard,3691,70.37,2,2.3,5,98.24,2.95,1,3,1,High
8141fb6a-365e-4b94-bd2b-f8f2c148796e,Latin America,Oil & Gas,IoT Controller,5G,Mobile,Meraki,614,51.41,3,2.4,11,99.05,0.78,4,3,1,Medium
ffd0264b-e728-4ed6-aa86-e42949e5aab4,Europe,Transportation,Rugged Router,Ethernet,Hybrid,Meraki,4875,24.52,1,2.97,7,91.48,4.83,3,1,1,Medium
b9f2fdd1-fc95-45f2-82ea-21d306d522ea,Middle East & Africa,Smart Cities,Rugged Router,5G,Hybrid,Custom Platform,2373,41.63,3,3.19,7,94.34,2.96,1,4,0,Medium
15dc8e95-5be6-4546-af0a-01272d825415,Europe,Utilities,Industrial Switch,5G,Indoor,Meraki,1760,58.03,4,2.07,1,99.25,3.64,3,1,1,Medium
9bcb7b13-a6df-4469-a396-cb6d9011c6d2,North America,Smart Cities,Edge Gateway,Ethernet,Mobile,Custom Platform,3741,70.23,3,1.44,5,96.43,4.11,1,2,1,Low
6d2bf580-3c97-489f-99a5-f905302c441e,Europe,Utilities,Edge Gateway,Wi-Fi,Outdoor,Custom Platform,1269,35.97,1,2.72,7,90.56,4.22,3,5,1,High
659519e6-8cee-41e8-ab09-bf8c106e5fe2,Latin America,Transportation,Industrial Switch,Wi-Fi,Indoor,Meraki,2791,52.92,5,3.1,11,97.78,1.64,3,1,0,Low
a2a66c78-8fbd-4a1d-b7b7-271cb3dc10ec,North America,Manufacturing,Rugged Router,Wi-Fi,Hybrid,IoT Ops Dashboard,1197,43.43,4,3.5,7,99.09,2.91,2,3,1,Medium
c253829c-1308-47f6-90e2-3b0e55f8e3f5,Middle East & Africa,Transportation,Rugged Router,Ethernet,Indoor,Meraki,4140,41.17,1,2.22,3,90.21,-0.06,1,5,0,Medium
7c946f1f-9179-444b-96cf-ccfe416788ee,Latin America,Transportation,IoT Controller,Wi-Fi,Mobile,Meraki,4283,49.16,1,2.43,8,98.53,3.24,0,2,0,Medium
53bcd038-a377-44c0-8102-146a99195566,Asia Pacific,Manufacturing,Edge Gateway,Ethernet,Indoor,Meraki,1871,41.03,2,0.07,10,97.82,1.17,0,1,1,Low
0ac0b3e5-a4d9-4d2f-ab2c-f926ba140a01,Europe,Transportation,Industrial Switch,4G LTE,Mobile,Custom Platform,465,80.06,1,1.84,4,95.45,5.25,5,5,0,Low
d3e62804-1cb0-4cd9-8334-9b13ee9320ad,Middle East & Africa,Smart Cities,Rugged Router,4G LTE,Hybrid,Custom Platform,4466,69.18,1,1.31,2,90.98,0.2,3,1,1,High
24a4a7f0-ea9d-412e-8a80-673b5a439b09,Middle East & Africa,Smart Cities,IoT Controller,Ethernet,Outdoor,IoT Ops Dashboard,1674,39.34,3,2.15,11,90.1,3.98,2,2,1,Low
731482c6-e14d-4ddf-baf6-bfd9a1768dd4,Europe,Utilities,Edge Gateway,Wi-Fi,Hybrid,Meraki,1745,49.69,2,3.88,7,92.35,0.8,3,5,1,Medium
7efb058c-738a-4ba1-9a57-8a40d955b965,Asia Pacific,Manufacturing,Edge Gateway,4G LTE,Mobile,Custom Platform,3972,27.91,1,2.9,5,92.17,2.94,5,4,0,Low
8f7e0903-2edd-413a-b9a1-62c9db9f5f3b,Middle East & Africa,Oil & Gas,IoT Controller,4G LTE,Indoor,Custom Platform,1350,73.53,2,1.82,6,99.39,2.93,2,3,1,High
fe77bbba-7764-4b59-8400-88e65a311a5d,Latin America,Oil & Gas,Edge Gateway,5G,Mobile,IoT Ops Dashboard,2420,44.68,1,0.24,5,99.64,1.05,1,1,1,Medium
be435066-6359-4259-8c2a-128ac9aef0bc,Latin America,Manufacturing,Industrial Switch,4G LTE,Indoor,IoT Ops Dashboard,522,39.99,4,3.15,10,94.8,2.02,2,1,0,Medium
2962a0f1-6aec-40e6-882e-22552b2a1129,Middle East & Africa,Manufacturing,Industrial Switch,Wi-Fi,Outdoor,IoT Ops Dashboard,2947,50.0,1,3.21,8,97.18,2.93,4,5,1,Medium
c2f99c8e-e176-42c5-83c2-9a00614cf7d0,North America,Utilities,Rugged Router,5G,Outdoor,IoT Ops Dashboard,2153,71.06,1,3.1,10,98.13,2.89,5,5,1,Low
d2a8cbdd-ae5f-4474-a7f0-af966b6664d7,Europe,Utilities,Rugged Router,Ethernet,Outdoor,IoT Ops Dashboard,4084,61.96,1,1.42,7,97.07,0.85,2,3,0,Low
a259c224-789f-43c7-894d-d762bdd1ec9b,Latin America,Transportation,IoT Controller,Wi-Fi,Outdoor,Custom Platform,4682,19.11,4,3.59,11,99.04,3.94,5,2,1,Medium
0a93f91d-c722-433b-a9b0-688cba635121,Europe,Manufacturing,IoT Controller,Ethernet,Indoor,Meraki,2617,67.16,1,1.92,11,96.39,1.79,1,5,0,Medium
e0a4beaa-b276-4bcb-af82-54f4ce275d2f,Asia Pacific,Smart Cities,Industrial Switch,Wi-Fi,Outdoor,Custom Platform,1030,45.76,2,3.02,8,96.69,3.12,7,3,1,Medium
b1445d2b-590f-4a9e-ba6a-ff2c5a1c38e7,Asia Pacific,Utilities,Industrial Switch,Wi-Fi,Outdoor,IoT Ops Dashboard,2668,40.52,1,3.07,3,90.75,1.18,2,2,0,High
4beaec31-9367-4a62-90f4-712a368c3420,Middle East & Africa,Oil & Gas,Industrial Switch,Ethernet,Indoor,Custom Platform,1737,58.67,1,0.73,7,92.61,2.77,4,3,1,Low
0cd49fe5-36ff-4b9d-98e6-79232b08c091,Asia Pacific,Smart Cities,Edge Gateway,4G LTE,Mobile,IoT Ops Dashboard,4445,27.72,2,4.06,1,96.73,3.99,4,1,1,Medium
b381a827-f27f-4f6f-9e64-e3180f58ae00,Europe,Transportation,Industrial Switch,5G,Mobile,Custom Platform,435,57.97,3,1.77,5,90.73,5.44,1,4,1,Medium
c316a059-2735-4268-88aa-2ed6ab2eafa5,Asia Pacific,Transportation,Edge Gateway,4G LTE,Mobile,Meraki,3103,42.2,3,2.11,7,93.27,0.91,8,1,0,Low
45bcf685-5d18-46ce-a815-50b96e02f860,Asia Pacific,Transportation,Rugged Router,Wi-Fi,Hybrid,IoT Ops Dashboard,3297,31.4,0,2.3,2,91.49,4.69,4,2,1,Low
30ac0646-3a45-45c5-ae4a-24ec84e3b0ea,Middle East & Africa,Transportation,Edge Gateway,4G LTE,Mobile,Meraki,4763,63.58,5,2.58,7,94.57,4.23,6,4,0,Medium
3ee567e9-7d2c-4370-bc99-ddcc4658d77f,Europe,Transportation,IoT Controller,5G,Outdoor,Custom Platform,2803,49.94,0,3.47,10,96.07,4.66,5,4,1,Medium
68b6f338-d16c-4e47-ba3e-b6af5ca70130,Latin America,Manufacturing,Edge Gateway,5G,Outdoor,Meraki,2520,40.95,4,2.8,3,95.18,5.56,1,4,1,Low
cd1ff723-534c-4f21-8e76-c2b7d48d79f5,Latin America,Manufacturing,Rugged Router,5G,Mobile,Meraki,4806,53.38,1,0.77,3,92.38,1.03,5,3,0,Medium
797e2ebe-fb1b-4778-b161-1322ce5f826f,Asia Pacific,Manufacturing,IoT Controller,Ethernet,Outdoor,Meraki,1728,46.01,5,2.06,10,92.7,1.76,5,1,1,High
8ed78d7e-95c5-4f47-bdf3-48d5829010b5,Asia Pacific,Manufacturing,Industrial Switch,5G,Indoor,Meraki,257,48.99,1,1.24,10,99.41,2.53,5,2,0,High
e3d2b14f-35ae-4b37-964d-5136b863effc,North America,Manufacturing,Industrial Switch,Ethernet,Outdoor,Meraki,2115,62.47,1,4.31,8,97.5,1.36,5,4,1,Medium
5225a586-ba11-49c7-825b-ed7cfff8da6c,North America,Oil & Gas,Industrial Switch,4G LTE,Mobile,IoT Ops Dashboard,172,26.37,2,3.59,4,93.27,2.85,5,3,0,High
5bd1655b-88fc-4ed2-8d6e-cdc82771f999,Europe,Manufacturing,Industrial Switch,4G LTE,Outdoor,Custom Platform,1468,62.57,0,2.19,10,90.81,4.29,3,3,1,High
6c09692d-2d78-4884-949f-637b381b86b0,Middle East & Africa,Oil & Gas,Rugged Router,4G LTE,Hybrid,IoT Ops Dashboard,3238,45.69,2,3.5,4,95.13,2.76,3,1,0,Low
caaf8ce8-1c2b-47eb-a0c6-fb22410da88f,Middle East & Africa,Oil & Gas,IoT Controller,Ethernet,Indoor,IoT Ops Dashboard,2550,47.9,6,3.05,6,90.68,3.22,2,1,0,High
b3482c6e-8a5e-4e1a-ac0d-aad21ed5f822,Middle East & Africa,Oil & Gas,Rugged Router,5G,Hybrid,Meraki,1692,59.04,3,1.49,1,90.48,2.47,2,5,0,High
